":ID",":LABEL","factor","favors_party","lane","relevance_score"
"BIF_50996","BestInterestFactor","l","andrew","","9.0"
"BIF_51005","BestInterestFactor","l","andrew","","9.0"
"BIF_51006","BestInterestFactor","l","andrew","","9.0"
"BIF_51007","BestInterestFactor","l","andrew","","9.0"
"BIF_51008","BestInterestFactor","l","andrew","","9.0"
"BIF_51009","BestInterestFactor","l","andrew","","9.0"
"BIF_51010","BestInterestFactor","l","andrew","","9.0"
"BIF_51011","BestInterestFactor","l","andrew","","9.0"
"BIF_51012","BestInterestFactor","l","andrew","","9.0"
"BIF_51013","BestInterestFactor","l","andrew","","9.0"
"BIF_51014","BestInterestFactor","l","andrew","","9.0"
"BIF_51015","BestInterestFactor","l","andrew","","9.0"
"BIF_51016","BestInterestFactor","l","andrew","","9.0"
"BIF_51017","BestInterestFactor","l","andrew","","9.0"
"BIF_51018","BestInterestFactor","l","andrew","","9.0"
"BIF_51019","BestInterestFactor","l","andrew","","9.0"
"BIF_51020","BestInterestFactor","l","andrew","","9.0"
"BIF_51026","BestInterestFactor","l","andrew","","9.0"
"BIF_51028","BestInterestFactor","l","andrew","","9.0"
"BIF_51029","BestInterestFactor","l","andrew","","9.0"
"BIF_51036","BestInterestFactor","l","andrew","","9.0"
"BIF_51037","BestInterestFactor","l","andrew","","9.0"
"BIF_51044","BestInterestFactor","l","andrew","","9.0"
"BIF_51045","BestInterestFactor","l","andrew","","9.0"
"BIF_51052","BestInterestFactor","l","andrew","","9.0"
"BIF_51053","BestInterestFactor","l","andrew","","9.0"
"BIF_51059","BestInterestFactor","l","andrew","","9.0"
"BIF_51061","BestInterestFactor","l","andrew","","9.0"
"BIF_51062","BestInterestFactor","l","andrew","","9.0"
"BIF_51064","BestInterestFactor","l","andrew","","9.0"
"BIF_51066","BestInterestFactor","l","andrew","","9.0"
"BIF_51067","BestInterestFactor","l","andrew","","9.0"
"BIF_51069","BestInterestFactor","l","andrew","","9.0"
"BIF_51071","BestInterestFactor","l","andrew","","9.0"
"BIF_51072","BestInterestFactor","l","andrew","","9.0"
"BIF_51074","BestInterestFactor","l","andrew","","9.0"
"BIF_51076","BestInterestFactor","l","andrew","","9.0"
"BIF_51077","BestInterestFactor","l","andrew","","9.0"
"BIF_51079","BestInterestFactor","l","andrew","","9.0"
"BIF_51080","BestInterestFactor","l","andrew","","9.0"
"BIF_51081","BestInterestFactor","l","andrew","","9.0"
"BIF_51083","BestInterestFactor","l","andrew","","9.0"
"BIF_51084","BestInterestFactor","l","andrew","","9.0"
"BIF_51085","BestInterestFactor","l","andrew","","9.0"
"BIF_51086","BestInterestFactor","l","andrew","","9.0"
"BIF_51087","BestInterestFactor","l","andrew","","9.0"
"BIF_51089","BestInterestFactor","l","andrew","","9.0"
"BIF_51090","BestInterestFactor","l","andrew","","9.0"
"BIF_51091","BestInterestFactor","l","andrew","","9.0"
"BIF_51092","BestInterestFactor","l","andrew","","9.0"
"BIF_51093","BestInterestFactor","l","andrew","","9.0"
"BIF_51094","BestInterestFactor","l","andrew","","9.0"
"BIF_51095","BestInterestFactor","l","andrew","","9.0"
"BIF_51096","BestInterestFactor","l","andrew","","9.0"
"BIF_51097","BestInterestFactor","l","andrew","","9.0"
"BIF_51098","BestInterestFactor","l","andrew","","9.0"
"BIF_51100","BestInterestFactor","l","andrew","","9.0"
"BIF_51101","BestInterestFactor","l","andrew","","9.0"
"BIF_51103","BestInterestFactor","l","andrew","","9.0"
"BIF_51104","BestInterestFactor","l","andrew","","9.0"
"BIF_51106","BestInterestFactor","l","andrew","","9.0"
"BIF_51107","BestInterestFactor","l","andrew","","9.0"
"BIF_51109","BestInterestFactor","l","andrew","","9.0"
"BIF_51110","BestInterestFactor","l","andrew","","9.0"
"BIF_51111","BestInterestFactor","l","andrew","","9.0"
"BIF_51112","BestInterestFactor","l","andrew","","9.0"
"BIF_51113","BestInterestFactor","l","andrew","","9.0"
"BIF_51114","BestInterestFactor","l","andrew","","9.0"
"BIF_51115","BestInterestFactor","l","andrew","","9.0"
"BIF_51118","BestInterestFactor","l","andrew","","9.0"
"BIF_51119","BestInterestFactor","l","andrew","","9.0"
"BIF_51122","BestInterestFactor","l","andrew","","9.0"
"BIF_51123","BestInterestFactor","l","andrew","","9.0"
"BIF_51124","BestInterestFactor","l","andrew","","9.0"
"BIF_51125","BestInterestFactor","l","andrew","","9.0"
"BIF_51126","BestInterestFactor","l","andrew","","9.0"
"BIF_51127","BestInterestFactor","l","andrew","","9.0"
"BIF_51128","BestInterestFactor","l","andrew","","9.0"
"BIF_51129","BestInterestFactor","l","andrew","","9.0"
"BIF_51130","BestInterestFactor","l","andrew","","9.0"
"BIF_51131","BestInterestFactor","l","andrew","","9.0"
"BIF_51132","BestInterestFactor","l","andrew","","9.0"
"BIF_51133","BestInterestFactor","l","andrew","","9.0"
"BIF_51134","BestInterestFactor","l","andrew","","9.0"
"BIF_51135","BestInterestFactor","l","andrew","","9.0"
"BIF_51136","BestInterestFactor","l","andrew","","9.0"
"BIF_51139","BestInterestFactor","l","andrew","","9.0"
"BIF_51140","BestInterestFactor","l","andrew","","9.0"
"BIF_51141","BestInterestFactor","l","andrew","","9.0"
"BIF_51142","BestInterestFactor","l","andrew","","9.0"
"BIF_51143","BestInterestFactor","l","andrew","","9.0"
"BIF_51144","BestInterestFactor","l","andrew","","9.0"
"BIF_51145","BestInterestFactor","l","andrew","","9.0"
"BIF_51146","BestInterestFactor","l","andrew","","9.0"
"BIF_51147","BestInterestFactor","l","andrew","","9.0"
"BIF_51148","BestInterestFactor","l","andrew","","9.0"
"BIF_51149","BestInterestFactor","l","andrew","","9.0"
"BIF_51150","BestInterestFactor","l","andrew","","9.0"
"BIF_51152","BestInterestFactor","l","andrew","","9.0"
"BIF_51153","BestInterestFactor","l","andrew","","9.0"
"BIF_51154","BestInterestFactor","l","andrew","","9.0"
"BIF_51155","BestInterestFactor","l","andrew","","9.0"
"BIF_51156","BestInterestFactor","l","andrew","","9.0"
"BIF_51157","BestInterestFactor","l","andrew","","9.0"
"BIF_51158","BestInterestFactor","l","andrew","","9.0"
"BIF_51159","BestInterestFactor","l","andrew","","9.0"
"BIF_51161","BestInterestFactor","l","andrew","","9.0"
"BIF_51163","BestInterestFactor","l","andrew","","9.0"
"BIF_51165","BestInterestFactor","l","andrew","","9.0"
"BIF_51166","BestInterestFactor","l","andrew","","9.0"
"BIF_51167","BestInterestFactor","l","andrew","","9.0"
"BIF_51168","BestInterestFactor","l","andrew","","9.0"
"BIF_51169","BestInterestFactor","l","andrew","","9.0"
"BIF_51170","BestInterestFactor","l","andrew","","9.0"
"BIF_51171","BestInterestFactor","l","andrew","","9.0"
"BIF_51172","BestInterestFactor","l","andrew","","9.0"
"BIF_51173","BestInterestFactor","l","andrew","","9.0"
"BIF_51174","BestInterestFactor","l","andrew","","9.0"
"BIF_51175","BestInterestFactor","l","andrew","","9.0"
"BIF_51176","BestInterestFactor","l","andrew","","9.0"
"BIF_51177","BestInterestFactor","l","andrew","","9.0"
"BIF_51178","BestInterestFactor","l","andrew","","9.0"
"BIF_51179","BestInterestFactor","l","andrew","","9.0"
"BIF_51180","BestInterestFactor","l","andrew","","9.0"
"BIF_51181","BestInterestFactor","l","andrew","","9.0"
"BIF_51182","BestInterestFactor","l","andrew","","9.0"
"BIF_51183","BestInterestFactor","l","andrew","","9.0"
"BIF_51184","BestInterestFactor","l","andrew","","9.0"
"BIF_51185","BestInterestFactor","l","andrew","","9.0"
"BIF_51186","BestInterestFactor","l","andrew","","9.0"
"BIF_51187","BestInterestFactor","l","andrew","","9.0"
"BIF_51188","BestInterestFactor","l","andrew","","9.0"
"BIF_51189","BestInterestFactor","l","andrew","","9.0"
"BIF_51190","BestInterestFactor","l","andrew","","9.0"
"BIF_51191","BestInterestFactor","l","andrew","","9.0"
"BIF_51192","BestInterestFactor","l","andrew","","9.0"
"BIF_51193","BestInterestFactor","l","andrew","","9.0"
"BIF_51194","BestInterestFactor","l","andrew","","9.0"
"BIF_51195","BestInterestFactor","l","andrew","","9.0"
"BIF_51196","BestInterestFactor","l","andrew","","9.0"
"BIF_51197","BestInterestFactor","l","andrew","","9.0"
"BIF_51199","BestInterestFactor","l","andrew","","9.0"
"BIF_51200","BestInterestFactor","l","andrew","","9.0"
"BIF_51201","BestInterestFactor","l","andrew","","9.0"
"BIF_51202","BestInterestFactor","l","andrew","","9.0"
"BIF_51203","BestInterestFactor","l","andrew","","9.0"
"BIF_51204","BestInterestFactor","l","andrew","","9.0"
"BIF_51206","BestInterestFactor","l","andrew","","9.0"
"BIF_51207","BestInterestFactor","l","andrew","","9.0"
"BIF_51208","BestInterestFactor","l","andrew","","9.0"
"BIF_51209","BestInterestFactor","l","andrew","","9.0"
"BIF_51210","BestInterestFactor","l","andrew","","9.0"
"BIF_51211","BestInterestFactor","l","andrew","","9.0"
"BIF_51213","BestInterestFactor","l","andrew","","9.0"
"BIF_51214","BestInterestFactor","l","andrew","","9.0"
"BIF_51215","BestInterestFactor","l","andrew","","9.0"
"BIF_51216","BestInterestFactor","l","andrew","","9.0"
"BIF_51217","BestInterestFactor","l","andrew","","9.0"
"BIF_51218","BestInterestFactor","l","andrew","","9.0"
"BIF_51220","BestInterestFactor","l","andrew","","9.0"
"BIF_51221","BestInterestFactor","l","andrew","","9.0"
"BIF_51222","BestInterestFactor","l","andrew","","9.0"
"BIF_51223","BestInterestFactor","l","andrew","","9.0"
"BIF_51224","BestInterestFactor","l","andrew","","9.0"
"BIF_51225","BestInterestFactor","l","andrew","","9.0"
"BIF_51227","BestInterestFactor","l","andrew","","9.0"
"BIF_51258","BestInterestFactor","l","andrew","","9.0"
"BIF_51260","BestInterestFactor","l","andrew","","9.0"
"BIF_51262","BestInterestFactor","l","andrew","","9.0"
"BIF_51264","BestInterestFactor","l","andrew","","9.0"
"BIF_51266","BestInterestFactor","l","andrew","","9.0"
"BIF_51268","BestInterestFactor","l","andrew","","9.0"
"BIF_51270","BestInterestFactor","l","andrew","","9.0"
"BIF_51272","BestInterestFactor","l","andrew","","9.0"
"BIF_51282","BestInterestFactor","l","andrew","","9.0"
"BIF_51283","BestInterestFactor","l","andrew","","9.0"
"BIF_51284","BestInterestFactor","l","andrew","","9.0"
"BIF_51285","BestInterestFactor","l","andrew","","9.0"
"BIF_51288","BestInterestFactor","l","andrew","","9.0"
"BIF_51289","BestInterestFactor","l","andrew","","9.0"
"BIF_51290","BestInterestFactor","l","andrew","","9.0"
"BIF_51291","BestInterestFactor","l","andrew","","9.0"
"BIF_51294","BestInterestFactor","l","andrew","","9.0"
"BIF_51295","BestInterestFactor","l","andrew","","9.0"
"BIF_51296","BestInterestFactor","l","andrew","","9.0"
"BIF_51297","BestInterestFactor","l","andrew","","9.0"
"BIF_51300","BestInterestFactor","l","andrew","","9.0"
"BIF_51301","BestInterestFactor","l","andrew","","9.0"
"BIF_51302","BestInterestFactor","l","andrew","","9.0"
"BIF_51303","BestInterestFactor","l","andrew","","9.0"
"BIF_51307","BestInterestFactor","l","andrew","","9.0"
"BIF_51308","BestInterestFactor","l","andrew","","9.0"
"BIF_51309","BestInterestFactor","l","andrew","","9.0"
"BIF_51311","BestInterestFactor","l","andrew","","9.0"
"BIF_51312","BestInterestFactor","l","andrew","","9.0"
"BIF_51313","BestInterestFactor","l","andrew","","9.0"
"BIF_51314","BestInterestFactor","l","andrew","","9.0"
"BIF_51316","BestInterestFactor","l","andrew","","9.0"
"BIF_51317","BestInterestFactor","l","andrew","","9.0"
"BIF_51318","BestInterestFactor","l","andrew","","9.0"
"BIF_51319","BestInterestFactor","l","andrew","","9.0"
"BIF_51321","BestInterestFactor","l","andrew","","9.0"
"BIF_51322","BestInterestFactor","l","andrew","","9.0"
"BIF_51323","BestInterestFactor","l","andrew","","9.0"
"BIF_51324","BestInterestFactor","l","andrew","","9.0"
"BIF_51326","BestInterestFactor","l","andrew","","9.0"
"BIF_51327","BestInterestFactor","l","andrew","","9.0"
"BIF_51328","BestInterestFactor","l","andrew","","9.0"
"BIF_51329","BestInterestFactor","l","andrew","","9.0"
"BIF_51331","BestInterestFactor","l","andrew","","9.0"
"BIF_51332","BestInterestFactor","l","andrew","","9.0"
"BIF_51333","BestInterestFactor","l","andrew","","9.0"
"BIF_51334","BestInterestFactor","l","andrew","","9.0"
"BIF_51336","BestInterestFactor","l","andrew","","9.0"
"BIF_51337","BestInterestFactor","l","andrew","","9.0"
"BIF_51338","BestInterestFactor","l","andrew","","9.0"
"BIF_51339","BestInterestFactor","l","andrew","","9.0"
"BIF_51341","BestInterestFactor","l","andrew","","9.0"
"BIF_51342","BestInterestFactor","l","andrew","","9.0"
"BIF_51343","BestInterestFactor","l","andrew","","9.0"
"BIF_51344","BestInterestFactor","l","andrew","","9.0"
"BIF_51345","BestInterestFactor","l","andrew","","9.0"
"BIF_51346","BestInterestFactor","l","andrew","","9.0"
"BIF_51347","BestInterestFactor","l","andrew","","9.0"
"BIF_51348","BestInterestFactor","l","andrew","","9.0"
"BIF_51349","BestInterestFactor","l","andrew","","9.0"
"BIF_51350","BestInterestFactor","l","andrew","","9.0"
"BIF_51351","BestInterestFactor","l","andrew","","9.0"
"BIF_51352","BestInterestFactor","l","andrew","","9.0"
"BIF_51353","BestInterestFactor","l","andrew","","9.0"
"BIF_51354","BestInterestFactor","l","andrew","","9.0"
"BIF_51355","BestInterestFactor","l","andrew","","9.0"
"BIF_51356","BestInterestFactor","l","andrew","","9.0"
"BIF_51357","BestInterestFactor","l","andrew","","9.0"
"BIF_51358","BestInterestFactor","l","andrew","","9.0"
"BIF_51359","BestInterestFactor","l","andrew","","9.0"
"BIF_51360","BestInterestFactor","l","andrew","","9.0"
"BIF_51361","BestInterestFactor","l","andrew","","9.0"
"BIF_51362","BestInterestFactor","l","andrew","","9.0"
"BIF_51363","BestInterestFactor","l","andrew","","9.0"
"BIF_51364","BestInterestFactor","l","andrew","","9.0"
"BIF_51365","BestInterestFactor","l","andrew","","9.0"
"BIF_51366","BestInterestFactor","l","andrew","","9.0"
"BIF_51367","BestInterestFactor","l","andrew","","9.0"
"BIF_51368","BestInterestFactor","l","andrew","","9.0"
"BIF_51370","BestInterestFactor","l","andrew","","9.0"
"BIF_51371","BestInterestFactor","l","andrew","","9.0"
"BIF_51372","BestInterestFactor","l","andrew","","9.0"
"BIF_51373","BestInterestFactor","l","andrew","","9.0"
"BIF_51375","BestInterestFactor","l","andrew","","9.0"
"BIF_51376","BestInterestFactor","l","andrew","","9.0"
"BIF_51377","BestInterestFactor","l","andrew","","9.0"
"BIF_51378","BestInterestFactor","l","andrew","","9.0"
"BIF_51380","BestInterestFactor","l","andrew","","9.0"
"BIF_51381","BestInterestFactor","l","andrew","","9.0"
"BIF_51382","BestInterestFactor","l","andrew","","9.0"
"BIF_51383","BestInterestFactor","l","andrew","","9.0"
"BIF_51385","BestInterestFactor","l","andrew","","9.0"
"BIF_51386","BestInterestFactor","l","andrew","","9.0"
"BIF_51387","BestInterestFactor","l","andrew","","9.0"
"BIF_51388","BestInterestFactor","l","andrew","","9.0"
"BIF_51390","BestInterestFactor","l","andrew","","9.0"
"BIF_51391","BestInterestFactor","l","andrew","","9.0"
"BIF_51392","BestInterestFactor","l","andrew","","9.0"
"BIF_51393","BestInterestFactor","l","andrew","","9.0"
"BIF_51395","BestInterestFactor","l","andrew","","9.0"
"BIF_51396","BestInterestFactor","l","andrew","","9.0"
"BIF_51397","BestInterestFactor","l","andrew","","9.0"
"BIF_51398","BestInterestFactor","l","andrew","","9.0"
"BIF_51400","BestInterestFactor","l","andrew","","9.0"
"BIF_51401","BestInterestFactor","l","andrew","","9.0"
"BIF_51402","BestInterestFactor","l","andrew","","9.0"
"BIF_51403","BestInterestFactor","l","andrew","","9.0"
"BIF_51404","BestInterestFactor","l","andrew","","9.0"
"BIF_51405","BestInterestFactor","l","andrew","","9.0"
"BIF_51406","BestInterestFactor","l","andrew","","9.0"
"BIF_51407","BestInterestFactor","l","andrew","","9.0"
"BIF_51408","BestInterestFactor","l","andrew","","9.0"
"BIF_51409","BestInterestFactor","l","andrew","","9.0"
"BIF_51410","BestInterestFactor","l","andrew","","9.0"
"BIF_51411","BestInterestFactor","l","andrew","","9.0"
"BIF_51412","BestInterestFactor","l","andrew","","9.0"
"BIF_51414","BestInterestFactor","l","andrew","","9.0"
"BIF_51415","BestInterestFactor","l","andrew","","9.0"
"BIF_51416","BestInterestFactor","l","andrew","","9.0"
"BIF_51417","BestInterestFactor","l","andrew","","9.0"
"BIF_51419","BestInterestFactor","l","andrew","","9.0"
"BIF_51420","BestInterestFactor","l","andrew","","9.0"
"BIF_51421","BestInterestFactor","l","andrew","","9.0"
"BIF_51422","BestInterestFactor","l","andrew","","9.0"
"BIF_51424","BestInterestFactor","l","andrew","","9.0"
"BIF_51425","BestInterestFactor","l","andrew","","9.0"
"BIF_51426","BestInterestFactor","l","andrew","","9.0"
"BIF_51427","BestInterestFactor","l","andrew","","9.0"
"BIF_51429","BestInterestFactor","l","andrew","","9.0"
"BIF_51430","BestInterestFactor","l","andrew","","9.0"
"BIF_51431","BestInterestFactor","l","andrew","","9.0"
"BIF_51432","BestInterestFactor","l","andrew","","9.0"
"BIF_51434","BestInterestFactor","l","andrew","","9.0"
"BIF_51435","BestInterestFactor","l","andrew","","9.0"
"BIF_51436","BestInterestFactor","l","andrew","","9.0"
"BIF_51437","BestInterestFactor","l","andrew","","9.0"
"BIF_51439","BestInterestFactor","l","andrew","","9.0"
"BIF_51440","BestInterestFactor","l","andrew","","9.0"
"BIF_51441","BestInterestFactor","l","andrew","","9.0"
"BIF_51442","BestInterestFactor","l","andrew","","9.0"
"BIF_51444","BestInterestFactor","l","andrew","","9.0"
"BIF_51445","BestInterestFactor","l","andrew","","9.0"
"BIF_51446","BestInterestFactor","l","andrew","","9.0"
"BIF_51447","BestInterestFactor","l","andrew","","9.0"
"BIF_51449","BestInterestFactor","l","andrew","","9.0"
"BIF_51450","BestInterestFactor","l","andrew","","9.0"
"BIF_51451","BestInterestFactor","l","andrew","","9.0"
"BIF_51452","BestInterestFactor","l","andrew","","9.0"
"BIF_51454","BestInterestFactor","l","andrew","","9.0"
"BIF_51455","BestInterestFactor","l","andrew","","9.0"
"BIF_51456","BestInterestFactor","l","andrew","","9.0"
"BIF_51457","BestInterestFactor","l","andrew","","9.0"
"BIF_51459","BestInterestFactor","l","andrew","","9.0"
"BIF_51460","BestInterestFactor","l","andrew","","9.0"
"BIF_51461","BestInterestFactor","l","andrew","","9.0"
"BIF_51462","BestInterestFactor","l","andrew","","9.0"
"BIF_51464","BestInterestFactor","l","andrew","","9.0"
"BIF_51465","BestInterestFactor","l","andrew","","9.0"
"BIF_51466","BestInterestFactor","l","andrew","","9.0"
"BIF_51467","BestInterestFactor","l","andrew","","9.0"
"BIF_51469","BestInterestFactor","l","andrew","","9.0"
"BIF_51470","BestInterestFactor","l","andrew","","9.0"
"BIF_51471","BestInterestFactor","l","andrew","","9.0"
"BIF_51472","BestInterestFactor","l","andrew","","9.0"
"BIF_51474","BestInterestFactor","l","andrew","","9.0"
"BIF_51475","BestInterestFactor","l","andrew","","9.0"
"BIF_51476","BestInterestFactor","l","andrew","","9.0"
"BIF_51477","BestInterestFactor","l","andrew","","9.0"
"BIF_51479","BestInterestFactor","l","andrew","","9.0"
"BIF_51480","BestInterestFactor","l","andrew","","9.0"
"BIF_51481","BestInterestFactor","l","andrew","","9.0"
"BIF_51482","BestInterestFactor","l","andrew","","9.0"
